Metodo,Base,Variavel,Media,Desvio_Padrao,Minimo,Maximo
RAW,07-Oil Spill Imbalanced Classification,glucose,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,bloodpressure,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,skinthickness,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,insulin,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,bmi,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,diabetespedigreefunction,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,age,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute01,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute02,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute03,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute04,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute05,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute06,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute07,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute08,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute09,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute10,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute11,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute12,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute13,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute14,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute15,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute16,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute17,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute18,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute19,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute20,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute21,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute22,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute23,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute24,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute25,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute26,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute27,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute28,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute29,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute30,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute31,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute32,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute33,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,attribute34,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,aa,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,ao,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,dcl,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,iy,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,sh,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,0,NA,NA,NA,NA
RAW,07-Oil Spill Imbalanced Classification,1,81.5880469583778,64.97672977711103,1,352
RAW,07-Oil Spill Imbalanced Classification,2,332.8420490928495,1931.9385697837338,10,32389
RAW,07-Oil Spill Imbalanced Classification,3,698.7070864461045,599.9655770035965,1.92,1893.08
RAW,07-Oil Spill Imbalanced Classification,4,870.9922091782283,522.7993249327467,1,2724.57
RAW,07-Oil Spill Imbalanced Classification,5,84.12166488794024,45.361771460621995,0,180
RAW,07-Oil Spill Imbalanced Classification,6,769696.37886873,3831151.032065411,70312,71315000
RAW,07-Oil Spill Imbalanced Classification,7,43.242721451440765,12.718403675446117,21.24,82.64
RAW,07-Oil Spill Imbalanced Classification,8,9.127886872998932,3.588877883342868,0.83,24.69
RAW,07-Oil Spill Imbalanced Classification,9,3940.7129135538953,8167.427624625614,667,160740
RAW,07-Oil Spill Imbalanced Classification,10,0.22100320170757737,0.09031554956933839,0.02,0.74
RAW,07-Oil Spill Imbalanced Classification,11,109.89274279615795,61.460846499254544,41,901.7
RAW,07-Oil Spill Imbalanced Classification,12,0.25144076840981855,0.08813205759244074,0.02,0.66
RAW,07-Oil Spill Imbalanced Classification,13,0.31121664887940237,0.12138628133017441,0.03,0.83
RAW,07-Oil Spill Imbalanced Classification,14,0.4846638207043757,0.216858689818777,0.05,1.23
RAW,07-Oil Spill Imbalanced Classification,15,0.1828922091782284,0.08294307409100292,0.01,0.65
RAW,07-Oil Spill Imbalanced Classification,16,0.30193169690501603,0.20469490437407437,0.01,1.12
RAW,07-Oil Spill Imbalanced Classification,17,77.4125613660619,304.3298416014422,4.82,6058.23
RAW,07-Oil Spill Imbalanced Classification,18,31.151921024546425,152.69333379772343,1.96,4061.15
RAW,07-Oil Spill Imbalanced Classification,19,0.9090394877267877,0.6754918558877505,0.13,2.6
RAW,07-Oil Spill Imbalanced Classification,20,0.2288153681963714,0.0754104513567093,0.02,0.65
RAW,07-Oil Spill Imbalanced Classification,21,0.2893169690501601,0.10536648932585166,0.02,0.77
RAW,07-Oil Spill Imbalanced Classification,22,76.08562433297759,22.937472728965954,47.66,126.08
RAW,07-Oil Spill Imbalanced Classification,23,0,0,0,0
RAW,07-Oil Spill Imbalanced Classification,24,0.6421771611526147,0.2999450779342363,0.17,1.33
RAW,07-Oil Spill Imbalanced Classification,25,559.9106937033084,612.4592796724448,132.78,2036.8
RAW,07-Oil Spill Imbalanced Classification,26,0.5782924226254003,0.7021572892465724,-0.71,1.83
RAW,07-Oil Spill Imbalanced Classification,27,7.4981963713980795,3.9679662883737534,2.96,14.78
RAW,07-Oil Spill Imbalanced Classification,28,0.6083991462113127,0.8452216107514772,-1.79,5.72
RAW,07-Oil Spill Imbalanced Classification,29,4.27110992529349,3.6194055925901356,1.44,39.42
RAW,07-Oil Spill Imbalanced Classification,30,-2.828420490928495,1.6218324362287262,-7.81,1.28
RAW,07-Oil Spill Imbalanced Classification,31,-0.4288687299893276,0.21561678785003197,-1.37,0
RAW,07-Oil Spill Imbalanced Classification,32,1.824589114194237,0.6387222377670319,0,2.98
RAW,07-Oil Spill Imbalanced Classification,33,0.002785485592315902,0.04898793984896036,0,0.87
RAW,07-Oil Spill Imbalanced Classification,34,1.8217929562433297,0.6433975886550125,0,2.98
RAW,07-Oil Spill Imbalanced Classification,35,43.086446104589115,95.16732900812177,3,1695
RAW,07-Oil Spill Imbalanced Classification,36,2432.6894343649947,5219.377584980779,360,95310
RAW,07-Oil Spill Imbalanced Classification,37,0.006894343649946638,0.00533719211579683,0,0.02
RAW,07-Oil Spill Imbalanced Classification,38,31.241856990394876,31.584838120718697,5.05,441.23
RAW,07-Oil Spill Imbalanced Classification,39,91.18996798292423,21.984410407388964,64,143
RAW,07-Oil Spill Imbalanced Classification,40,60.54749199573106,13.838898193560837,39,86
RAW,07-Oil Spill Imbalanced Classification,41,933.9286766275347,1001.6813309848327,0,11949.33
RAW,07-Oil Spill Imbalanced Classification,42,427.5655816435432,715.3916483530088,0,11500
RAW,07-Oil Spill Imbalanced Classification,43,255.43590181430096,534.3061935727848,0,9593.48
RAW,07-Oil Spill Imbalanced Classification,44,106.11251867662753,135.6177079715048,0,1748.13
RAW,07-Oil Spill Imbalanced Classification,45,5.014002134471718,5.0291509508385435,0,76.63
RAW,07-Oil Spill Imbalanced Classification,46,0.128068303094984,0.3343443060496508,0,1
RAW,07-Oil Spill Imbalanced Classification,48,61.694386339381005,10.412807175887123,35.95,66.45
RAW,07-Oil Spill Imbalanced Classification,49,8.119722518676628,2.9088945399050434,5.81,15.44
OVERSAMPLING,01-Credit Card Fraud Detection,time,87690.81185480891,48209.04483184725,1,172788
OVERSAMPLING,01-Credit Card Fraud Detection,v1,-2.380525470657901,5.52850920132418,-56.407509631329,2.45492999121121
OVERSAMPLING,01-Credit Card Fraud Detection,v2,1.810120134163815,3.717339508835318,-72.7157275629303,22.0577289904909
OVERSAMPLING,01-Credit Card Fraud Detection,v3,-3.51232709477275,6.226722071623469,-48.3255893623954,9.38255843282114
OVERSAMPLING,01-Credit Card Fraud Detection,v4,2.267193955682344,3.2050432193350775,-5.68317119816995,16.8753440335975
OVERSAMPLING,01-Credit Card Fraud Detection,v5,-1.5739958844851187,4.2267215707702315,-113.743306711146,34.8016658766686
OVERSAMPLING,01-Credit Card Fraud Detection,v6,-0.7003095739035174,1.7594142249786249,-26.1605059358433,73.3016255459646
OVERSAMPLING,01-Credit Card Fraud Detection,v7,-2.779984727025406,5.846413320852349,-43.5572415712451,120.589493945238
OVERSAMPLING,01-Credit Card Fraud Detection,v8,0.30263108540565975,4.8480714683134645,-41.4848225066377,20.0072083651213
OVERSAMPLING,01-Credit Card Fraud Detection,v9,-1.2887201206084185,2.3166066510358374,-13.4340663182301,15.5949946071278
OVERSAMPLING,01-Credit Card Fraud Detection,v10,-2.8337753354373367,4.530225377711869,-24.5882624372475,23.7451361206545
OVERSAMPLING,01-Credit Card Fraud Detection,v11,1.9006573693667623,2.778670123993584,-4.79747346479757,12.0189131816199
OVERSAMPLING,01-Credit Card Fraud Detection,v12,-3.128979946635818,4.596598386417729,-18.6837146333443,4.84645240859009
OVERSAMPLING,01-Credit Card Fraud Detection,v13,-0.05429874937499226,1.0511795535658375,-4.00863979207158,7.12688295859376
OVERSAMPLING,01-Credit Card Fraud Detection,v14,-3.4836852073843882,4.665487925264744,-19.2143254902614,7.69220854356782
OVERSAMPLING,01-Credit Card Fraud Detection,v15,-0.04630522981831207,0.9850432246984112,-4.49894467676621,8.87774159774277
OVERSAMPLING,01-Credit Card Fraud Detection,v16,-2.06781122405837,3.481399253836839,-14.1298545174931,17.3151115176278
OVERSAMPLING,01-Credit Card Fraud Detection,v17,-3.3296220248242125,5.975512662968666,-25.1627993693248,9.25352625047285
OVERSAMPLING,01-Credit Card Fraud Detection,v18,-1.1227481294105706,2.4088648661304677,-9.49874592104677,5.04106918541184
OVERSAMPLING,01-Credit Card Fraud Detection,v19,0.3399827220074192,1.2753348337641555,-7.21352743017759,5.5017472139665
OVERSAMPLING,01-Credit Card Fraud Detection,v20,0.18487655584460566,1.1064397002259527,-54.497720494566,39.4209042482199
OVERSAMPLING,01-Credit Card Fraud Detection,v21,0.35690604854184943,2.77366571060508,-22.7976039055519,27.2028391573154
OVERSAMPLING,01-Credit Card Fraud Detection,v22,0.005619628564629101,1.1651785160041987,-10.933143697655,8.36198519168435
OVERSAMPLING,01-Credit Card Fraud Detection,v23,-0.024997357784291387,1.212329780809629,-44.8077352037913,20.8033440994696
OVERSAMPLING,01-Credit Card Fraud Detection,v24,-0.05267364690344107,0.5648922094821142,-2.83662691870341,4.58454913689817
OVERSAMPLING,01-Credit Card Fraud Detection,v25,0.02049299034440481,0.6755710590999429,-10.2953970749851,5.8261590349735
OVERSAMPLING,01-Credit Card Fraud Detection,v26,0.024609321811115817,0.4765563641304216,-2.60455055280817,3.4632456536448
OVERSAMPLING,01-Credit Card Fraud Detection,v27,0.08716076321596136,1.014002741959427,-22.5656793207827,31.6121981061363
OVERSAMPLING,01-Credit Card Fraud Detection,v28,0.038587203584509094,0.4576236132190862,-15.4300839055349,33.8478078188831
OVERSAMPLING,01-Credit Card Fraud Detection,amount,104.95059794594025,255.8412597102016,0,25691.16
OVERSAMPLING,01-Credit Card Fraud Detection,radius1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,texture1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,perimeter1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,area1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,smoothness1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,compactness1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,concavity1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,concave_points1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,symmetry1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,fractal_dimension1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,radius2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,texture2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,perimeter2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,area2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,smoothness2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,compactness2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,concavity2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,concave_points2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,symmetry2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,fractal_dimension2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,radius3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,texture3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,perimeter3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,area3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,smoothness3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,compactness3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,concavity3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,concave_points3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,symmetry3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,fractal_dimension3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,pregnancies,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,glucose,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,bloodpressure,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,skinthickness,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,insulin,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,bmi,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,diabetespedigreefunction,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,age,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute01,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute02,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute03,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute04,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute05,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute06,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute07,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute08,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute09,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute10,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute11,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute12,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute13,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute14,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute15,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute16,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute17,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute18,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute19,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute20,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute21,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute22,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute23,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute24,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute25,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute26,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute27,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute28,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute29,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute30,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute31,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute32,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute33,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,attribute34,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,aa,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,ao,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,dcl,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,iy,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,sh,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,0,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,1,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,2,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,3,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,4,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,5,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,6,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,7,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,8,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,9,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,10,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,11,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,12,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,13,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,14,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,15,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,16,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,17,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,18,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,19,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,20,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,21,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,22,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,23,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,24,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,25,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,26,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,27,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,28,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,29,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,30,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,31,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,32,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,33,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,34,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,35,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,36,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,37,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,38,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,39,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,40,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,41,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,42,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,43,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,44,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,45,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,46,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,48,NA,NA,NA,NA
OVERSAMPLING,01-Credit Card Fraud Detection,49,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),time,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v1,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v2,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v3,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v4,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v5,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v6,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v7,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v8,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v9,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v10,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v11,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v12,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v13,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v14,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v15,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v16,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v17,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v18,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v19,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v20,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v21,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v22,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v23,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v24,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v25,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v26,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v27,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),v28,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),amount,NA,NA,NA,NA
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),radius1,14.990889355742297,3.8319407539075248,6.981,28.11
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),texture1,19.70063025210084,4.052102430137837,9.71,33.56
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),perimeter1,97.995756302521,26.348452385592665,43.79,188.5
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),area1,740.8913165266107,391.8082192627597,143.5,2501
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),smoothness1,0.09768549019607843,0.013380723448222071,0.05263,0.1447
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),compactness1,0.11341369747899159,0.05194460849604481,0.0265,0.3454
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concavity1,0.10685231190476191,0.08433567468422719,0,0.4268
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concave_points1,0.058723254901960786,0.04135276812029917,0,0.2012
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),symmetry1,0.18309803921568626,0.026395124110242293,0.1167,0.2906
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),fractal_dimension1,0.06277616246498599,0.00712795524550928,0.04996,0.09575
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),radius2,0.45574943977591037,0.3108896845174783,0.1115,2.873
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),texture2,1.2455980392156862,0.5379458683764592,0.3621,3.647
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),perimeter2,3.2408606442577033,2.288970682105849,0.757,21.98
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),area2,48.44024929971989,52.528497737812174,7.228,542.2
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),smoothness2,0.00697287675070028,0.00264746908041867,0.002667,0.02333
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),compactness2,0.027391169467787115,0.01856740821821364,0.003012,0.1354
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concavity2,0.03594433977591036,0.03465734256693756,0,0.396
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),concave_points2,0.012964570028011204,0.0064157038190432916,0,0.05279
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),symmetry2,0.020538994397759105,0.008242718831228193,0.007882,0.07895
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),fractal_dimension2,0.003997088515406162,0.0030218792465002515,9.502e-4,0.02984
OVERSAMPLING,02-Breast Cancer Wisconsin (Diagnostic),radius3,17.419044817927173,5.16656654630243,7.93,36.04
